0.1189903358217006,0.1939681404395921,0.5453230976211593
0.9427109013163679,0.17770056403238377,0.14790602978189593
0.660618459805507,0.6135461255206486,0.22011476572689925
0.628326639036153,0.0049254344946578765,0.13058069329930233
0.7243289987271877,0.9670726540078428,0.6363174348047684
0.9965844962195068,0.35649617111794074,0.7582289205167203
0.2721736478682518,0.7229896960202783,0.13272351764810908
0.25510784597819114,0.08654919946466677,0.46531959534411826
0.8549069134345906,0.8818129834820932,0.3624612665066862
0.2342706720827865,0.46225560825791645,0.6775698407632932
